family,icon,build_status,released,overlay_distance_passed,overlay_holes_passed,lowest_distance,failed_holes,pinches
solo,standing-rhino,pass,True,True,True,8.33,0,0
solo,standing-rifle-shooter,pass,True,True,True,10.01,0,0
solo,standing-stag,fail,False,False,True,6.63,0,0
solo,standing-triceratops,pass,True,True,True,8.0,0,0
solo,stapler,pass,True,True,True,8.92,0,0
solo,star-above-ranked-figures,pass,True,True,True,13.0,0,0
solo,star-b255daf0,pass,True,True,True,1024.0,0,0
solo,star-burst,pass,True,True,True,15.22,0,0
solo,star-fireworks,fail,False,False,True,3.48,0,0
solo,star-holidays,pass,True,True,True,1024.0,0,0
solo,star-labelled-bottle,pass,True,True,True,11.0,0,0
solo,star-of-david,pass,True,True,True,18.0,0,0
solo,star-of-david-hexagram,pass,True,True,True,18.0,0,0
solo,state-mail,pass,True,True,True,32.0,0,0
solo,state-remove,pass,True,True,True,1024.0,0,0
solo,state-upload,pass,True,True,True,1024.0,0,0
solo,station-building-track,pass,True,True,True,10.0,0,0
solo,station-canopy-track,pass,True,True,True,8.0,0,0
solo,station-house-clock,pass,True,True,True,16.0,0,0
solo,station-wagon,pass,True,True,True,8.0,0,0
solo,stationary-bike-rider,fail,False,False,True,4.0,0,0
solo,stationery-organizer,pass,True,True,True,8.0,0,0
solo,statue-with-flag,pass,True,True,True,8.0,0,0
solo,steady-and-fall,pass,True,True,True,24.04,0,0
solo,steady-and-fall-large-head,pass,True,True,True,24.04,0,0
solo,steady-down,pass,True,True,True,1024.0,0,0
solo,steady-down-arrows,pass,True,True,True,1024.0,0,0
solo,steady-down-large-head,pass,True,True,True,1024.0,0,0
solo,steady-rise,pass,True,True,True,1024.0,0,0
solo,steady-rise-large-head,pass,True,True,True,1024.0,0,0
solo,steam-locomotive,pass,True,True,True,10.0,0,0
solo,steam-locomotive-front,pass,True,True,True,8.57,0,0
solo,steampunk-skull-ornament,pass,True,True,True,8.0,0,0
solo,steem-dollars-emblem,pass,True,True,True,1024.0,0,0
solo,steering-wheel,pass,True,True,True,1024.0,0,0
solo,steering-wheel-over-fluid,pass,True,True,True,1024.0,0,0
solo,stegosaurus,pass,True,True,True,8.0,0,0
solo,stellar-emblem,pass,True,True,True,8.44,0,0
solo,stellar-logo,pass,True,True,True,8.76,0,0
solo,stemmed-chalice,pass,True,True,True,32.0,0,0
solo,step-function-block,pass,True,True,True,8.0,0,0
solo,step-through-bicycle,pass,True,True,True,13.52,0,0
solo,stepped-office-block-with-flag,pass,True,True,True,8.0,0,0
solo,stethoscope,pass,True,True,True,20.0,0,0
solo,steve-jobs-avatar,pass,True,True,True,20.0,0,0
solo,stitch-head,pass,True,True,True,20.0,0,0
solo,stitcher-logo,pass,True,True,True,8.0,0,0
solo,stone-bridge,pass,True,True,True,8.0,0,0
solo,stone-trilithon,pass,True,True,True,10.0,0,0
solo,stooped-standing-person,pass,True,True,True,1024.0,0,0
solo,stooped-walking-person,fail,False,False,True,4.47,0,0
solo,storage-cabinet-disc,pass,True,True,True,8.94,0,0
solo,storefront-open-facade,pass,True,True,True,36.0,0,0
solo,storefront-with-centre-seam,pass,True,True,True,18.0,0,0
solo,straight-bodied-missile,fail,False,False,True,6.05,0,0
solo,straight-road,pass,True,True,True,10.22,0,0
solo,strategy-play,pass,True,True,True,39.6,0,0
solo,strategy-split,pass,True,True,True,15.23,0,0
solo,stratis-layered-emblem,pass,True,True,True,13.99,0,0
solo,streaming-logo,pass,True,True,True,10.0,0,0
solo,string-closure-document-envelope,pass,True,True,True,12.0,0,0
solo,stripe-logo,pass,True,True,True,36.0,0,0
solo,striped-heart,pass,True,True,True,8.0,0,0
solo,strong-signal-bars,pass,True,True,True,8.0,0,0
solo,studio-spotlight-barn-doors,pass,True,True,True,12.0,0,0
solo,study-desk-with-lamp,pass,True,True,True,8.0,0,0
solo,stumble-upon-logo,pass,True,True,True,13.0,0,0
solo,style-three-style-pin-empty,pass,True,True,True,1024.0,0,0
solo,stylized-fire-flame-solo,pass,True,True,True,1024.0,0,0
solo,stylized-ram-head,pass,True,True,True,20.0,0,0
solo,sub-browser,pass,True,True,True,1024.0,0,0
solo,sub-square,pass,True,True,True,36.0,0,0
solo,sub-square-symbol,pass,True,True,True,36.0,0,0
solo,sub-text,pass,True,True,True,8.0,0,0
solo,submarine,pass,True,True,True,8.0,0,0
solo,subtitle-speech-bubble,pass,True,True,True,8.0,0,0
solo,subtract,pass,True,True,True,1024.0,0,0
solo,subtract-interface-essential,pass,True,True,True,1024.0,0,0
solo,subtract-tab,pass,True,True,True,16.0,0,0
solo,suitcase,pass,True,True,True,8.0,0,0
solo,sum-symbol,pass,True,True,True,40.0,0,0
solo,sum-symbol-symbol,pass,True,True,True,40.0,0,0
solo,sumo-wrestler,fail,False,False,True,6.03,0,0
solo,sun,pass,True,True,True,1024.0,0,0
solo,sun-and-sunflowers,pass,True,True,True,24.0,0,0
solo,sun-cloud-mist,pass,True,True,True,18.0,0,0
solo,sun-fog,pass,True,True,True,8.0,0,0
solo,sun-heat-haze,pass,True,True,True,1024.0,0,0
solo,sun-long-rays,pass,True,True,True,1024.0,0,0
solo,sun-over-waves,pass,True,True,True,1024.0,0,0
solo,sun-short-rays,pass,True,True,True,1024.0,0,0
solo,sun-shower,pass,True,True,True,1024.0,0,0
solo,sun-with-crescent-moon,pass,True,True,True,1024.0,0,0
solo,sun-with-eight-rays,pass,True,True,True,1024.0,0,0
solo,sunbather-by-water,pass,True,True,True,1024.0,0,0
solo,sunbather-on-lounger,pass,True,True,True,18.77,0,0
solo,sunglasses-with-sun,pass,True,True,True,8.0,0,0
solo,sunny-sun,pass,True,True,True,1024.0,0,0
solo,sunrise,pass,True,True,True,8.0,0,0
solo,sunset,pass,True,True,True,1024.0,0,0
solo,supermarket,pass,True,True,True,8.0,0,0
solo,supermarket-building,pass,True,True,True,8.0,0,0
solo,surfer-beside-breaking-wave,fail,False,False,True,5.48,0,0
solo,surfer-on-board,fail,False,False,True,5.59,0,0
solo,surgical-face-mask,pass,True,True,True,24.0,0,0
solo,surprised,pass,True,True,True,1024.0,0,0
solo,surround-sound-headphones,pass,True,True,True,8.0,0,0
solo,sushi,pass,True,True,True,1024.0,0,0
solo,suspended-crunch-pose,pass,True,True,True,1024.0,0,0
solo,suspended-shop-sign,pass,True,True,True,12.0,0,0
solo,suspended-succulent-planter,fail,False,False,True,7.83,0,0
solo,swan,pass,True,True,True,1024.0,0,0
solo,swan-couple-heart,pass,True,True,True,40.0,0,0
solo,swan-on-water,pass,True,True,True,9.0,0,0
solo,swift-bird-logo,pass,True,True,True,8.86,0,0
solo,swift-logo,pass,True,True,True,8.55,0,0
solo,swimmer,pass,True,True,True,1024.0,0,0
solo,swimmer-wearing-cap,pass,True,True,True,1024.0,0,0
solo,swimming-dog,fail,False,False,True,6.2,0,0
solo,swimming-goggles,pass,True,True,True,1024.0,0,0
solo,swimming-pool-ladder,pass,True,True,True,21.0,0,0
solo,swimming-shark,fail,False,True,False,1024.0,0,1
solo,swimming-squid,pass,True,True,True,1024.0,0,0
solo,swing-set,pass,True,True,True,8.72,0,0
solo,switch-off,pass,True,True,True,9.0,0,0
solo,switch-on,pass,True,True,True,8.0,0,0
solo,sword,pass,True,True,True,10.82,0,0
solo,sydney-opera-house,pass,True,True,True,8.0,0,0
solo,symbol-air-defence,pass,True,True,True,32.0,0,0
solo,symbol-armor,pass,True,True,True,8.0,0,0
solo,symbol-artillery,pass,True,True,True,16.0,0,0
solo,symbol-aviation,pass,True,True,True,1024.0,0,0
solo,symbol-light-recon,pass,True,True,True,32.0,0,0
solo,symbol-medical,pass,True,True,True,12.0,0,0
solo,symbol-mountain-infantry,pass,True,True,True,13.66,0,0
solo,symbol-non-specific,pass,True,True,True,32.0,0,0
solo,symbol-signals,pass,True,True,True,11.23,0,0
solo,synchronize-arrow,pass,True,True,True,1024.0,0,0
solo,synchronize-arrows,pass,True,True,True,1024.0,0,0
solo,synchronize-arrows-1-360,pass,True,True,True,1024.0,0,0
solo,synchronize-arrows-search,pass,True,True,True,1024.0,0,0
solo,synchronize-arrows-square,pass,True,True,True,31.0,0,0
solo,synchronize-arrows-three,pass,True,True,True,1024.0,0,0
solo,synchronize-refresh-arrow,pass,True,True,True,1024.0,0,0
solo,synchronize-refresh-arrow-1,pass,True,True,True,1024.0,0,0
solo,synchronize-refresh-arrow-1-interface-essential,pass,True,True,True,1024.0,0,0
solo,synchronize-refresh-arrow-a0553293,pass,True,True,True,1024.0,0,0
solo,synchronize-refresh-arrow-b3069a62,pass,True,True,True,1024.0,0,0
solo,synchronize-refresh-arrow-f65dbb66,pass,True,True,True,1024.0,0,0
solo,synchronize-refresh-arrow-interface-essential,pass,True,True,True,1024.0,0,0
solo,syringe,pass,True,True,True,9.9,0,0
solo,syringe-wide-barrel,pass,True,True,True,8.49,0,0
solo,t-handle-socket-wrench,pass,True,True,True,8.0,0,0
solo,t-shirt,pass,True,True,True,8.0,0,0
solo,t-shirt-45dc1629,pass,True,True,True,8.0,0,0
solo,t-shirt-537cb9e5,pass,True,True,True,16.0,0,0
solo,t-shirt-bc825952,pass,True,True,True,8.56,0,0
solo,t-shirt-c5bf3209,pass,True,True,True,8.0,0,0
solo,t-shirt-clothes,pass,True,True,True,16.0,0,0
solo,table,pass,True,True,True,8.0,0,0
solo,table-cabinets,pass,True,True,True,9.0,0,0
solo,table-lamp-retro,pass,True,True,True,1024.0,0,0
solo,table-row-selected,pass,True,True,True,16.0,0,0
solo,table-saw,pass,True,True,True,8.0,0,0
solo,table-tennis-player,fail,False,True,False,9.84,0,1
solo,table-tools,pass,True,True,True,10.0,0,0
solo,table-with-rounded-back-chair,pass,True,True,True,8.0,0,0
solo,tableau-logo,pass,True,True,True,15.0,0,0
solo,tabletop-three-arm-candelabra,pass,True,True,True,14.0,0,0
solo,tag-1,pass,True,True,True,32.0,0,0
solo,tags,pass,True,True,True,32.0,0,0
solo,taj-mahal,pass,True,True,True,8.0,0,0
solo,tall-crescent-moon,pass,True,True,True,1024.0,0,0
solo,tambourine,pass,True,True,True,1024.0,0,0
solo,tampon,pass,True,True,True,13.59,0,0
solo,tank-top,pass,True,True,True,1024.0,0,0
solo,tank-top-female,pass,True,True,True,1024.0,0,0
solo,tank-top-pattern,pass,True,True,True,32.0,0,0
solo,tank-wagon,pass,True,True,True,8.0,0,0
solo,tap-above-basin,pass,True,True,True,8.0,0,0
solo,tap-filling-glass,pass,True,True,True,11.0,0,0
solo,tape,pass,True,True,True,1024.0,0,0
solo,tape-answering-machine,pass,True,True,True,16.0,0,0
solo,tape-dispenser-tray,pass,True,True,True,8.0,0,0
solo,tape-dispenser-with-raised-cutter,pass,True,True,True,1024.0,0,0
solo,tape-roll-notched-strip,pass,True,True,True,16.0,0,0
solo,tape-roll-peeling-tab,pass,True,True,True,1024.0,0,0
solo,tape-roll-with-loose-end,pass,True,True,True,1024.0,0,0
solo,target-083ccd17,pass,True,True,True,1024.0,0,0
solo,target-3ff85295,pass,True,True,True,1024.0,0,0
solo,target-5,pass,True,True,True,1024.0,0,0
solo,target-center,pass,True,True,True,1024.0,0,0
solo,target-dot,pass,True,True,True,1024.0,0,0
solo,target-e01ba1ab,pass,True,True,True,1024.0,0,0
solo,target-f6422635,pass,True,True,True,1024.0,0,0
solo,target-fa35ca2e,pass,True,True,True,1024.0,0,0
solo,target-war,pass,True,True,True,1024.0,0,0
solo,tarot-card-eye,pass,True,True,True,32.0,0,0
solo,tarot-card-moon,pass,True,True,True,32.0,0,0
solo,task-list-text,pass,True,True,True,9.0,0,0
solo,taste-tongue,pass,True,True,True,1024.0,0,0
solo,taxi-front,pass,True,True,True,8.0,0,0
solo,taxi-front-oval-lights,pass,True,True,True,8.0,0,0
solo,taxi-van,pass,True,True,True,9.0,0,0
solo,teacher-beside-blackboard,pass,True,True,True,8.0,0,0
solo,team-three-people,pass,True,True,True,1024.0,0,0
solo,teardrop-earring,pass,True,True,True,1024.0,0,0
solo,technorati-logo,pass,True,True,True,1024.0,0,0
solo,ted-logo,pass,True,True,True,12.0,0,0
solo,telegram-logo,pass,True,True,True,1024.0,0,0
solo,telephone-dial-pad,pass,True,True,True,8.0,0,0
solo,telephoto-lens-side-view,pass,True,True,True,14.0,0,0
solo,teletype-telephone-keypad,pass,True,True,True,8.0,0,0
solo,television-on-media-stand,pass,True,True,True,8.0,0,0
solo,temprano-logo,pass,True,True,True,16.97,0,0
solo,tencent-weibo-logo,pass,True,True,True,1024.0,0,0
solo,tennis-backhand-player,pass,True,True,True,1024.0,0,0
solo,tennis-net,pass,True,True,True,9.0,0,0
solo,tennis-player,fail,False,False,True,7.21,0,0
solo,tennis-racket-ball,pass,True,True,True,1024.0,0,0
solo,tennis-racket-with-ball,pass,True,True,True,1024.0,0,0
solo,tennis-racquet,pass,True,True,True,1024.0,0,0
solo,tennis-racquet-and-ball,pass,True,True,True,1024.0,0,0
solo,tensorflow-logo,pass,True,True,True,15.99,0,0
solo,terrier,pass,True,True,True,1024.0,0,0
solo,tethered-astronaut,pass,True,True,True,8.11,0,0
solo,text,pass,True,True,True,16.0,0,0
solo,text-5ge-text,pass,True,True,True,8.0,0,0
solo,text-bar,pass,True,True,True,40.0,0,0
solo,text-bold,pass,True,True,True,20.0,0,0
solo,text-document-square,pass,True,True,True,8.0,0,0
solo,text-flow-columns,pass,True,True,True,11.0,0,0
solo,text-flow-rows,fail,False,False,True,6.76,0,0
solo,text-format,pass,True,True,True,18.0,0,0
solo,text-format-capital,pass,True,True,True,1024.0,0,0
solo,text-italic,pass,True,True,True,1024.0,0,0
solo,text-strike-through,pass,True,True,True,1024.0,0,0
solo,text-style,pass,True,True,True,1024.0,0,0
solo,text-tool,pass,True,True,True,16.0,0,0
solo,text-underline,pass,True,True,True,24.0,0,0
solo,textbox,pass,True,True,True,9.0,0,0
solo,texture,pass,True,True,True,1024.0,0,0
solo,the-sims,pass,True,True,True,24.99,0,0
solo,theater,pass,True,True,True,20.0,0,0
solo,thermometer,pass,True,True,True,9.0,0,0
solo,thermometer-in-water,pass,True,True,True,8.0,0,0
solo,thermometer-mercury,pass,True,True,True,9.0,0,0
solo,thermometer-over-wave,pass,True,True,True,1024.0,0,0
solo,thermometer-scale,pass,True,True,True,9.0,0,0
solo,thirty-days-label,pass,True,True,True,11.0,0,0
solo,threads-logo,pass,True,True,True,1024.0,0,0
solo,three-arrows-down,pass,True,True,True,20.57,0,0
solo,three-bars,pass,True,True,True,18.0,0,0
solo,three-bead-drop-earring,pass,True,True,True,1024.0,0,0
solo,three-blade-propeller,pass,True,True,True,9.31,0,0
solo,three-blossom-vase,pass,True,True,True,12.0,0,0
solo,three-blossom-vase-with-paired-leaves,pass,True,True,True,10.0,0,0
solo,three-branch-access-network,pass,True,True,True,10.0,0,0
solo,three-computer-monitors,pass,True,True,True,8.0,0,0
solo,three-domed-pavilion-wall,pass,True,True,True,10.0,0,0
solo,three-dots,pass,True,True,True,32.0,0,0
solo,three-dots-horizontal,pass,True,True,True,32.0,0,0
solo,three-drill-bits,pass,True,True,True,8.0,0,0
solo,three-engine-spacecraft,fail,False,False,True,6.65,0,0
solo,three-flying-birds,pass,True,True,True,1024.0,0,0
solo,three-heart-plant-in-shallow-pot,fail,False,False,True,0.75,0,0
solo,three-heart-plant-in-square-pot,fail,False,False,True,0.76,0,0
solo,three-house-neighbourhood,pass,True,True,True,8.0,0,0
solo,three-leaf-plant-in-rimmed-pot,pass,True,True,True,8.0,0,0
solo,three-leaf-sprout,pass,True,True,True,1024.0,0,0
solo,three-legged-space-capsule,pass,True,True,True,8.0,0,0
solo,three-light-ceiling-fixture,fail,False,False,True,7.36,0,0
solo,three-lines,pass,True,True,True,20.0,0,0
solo,three-lines-horizontal,pass,True,True,True,16.0,0,0
solo,three-lobed-sprout,pass,True,True,True,1024.0,0,0
solo,three-lobed-sprout-alternate,pass,True,True,True,1024.0,0,0
solo,three-person-meeting,pass,True,True,True,1024.0,0,0
solo,three-person-squad,pass,True,True,True,10.0,0,0
solo,three-petal-bud,pass,True,True,True,1024.0,0,0
solo,three-petal-bud-alternate,pass,True,True,True,1024.0,0,0
solo,three-petal-bud-upright,pass,True,True,True,1024.0,0,0
solo,three-pin-cluster,pass,True,True,True,12.58,0,0
solo,three-point-crown,pass,True,True,True,8.0,0,0
solo,three-prism-crystal-cluster,pass,True,True,True,8.57,0,0
solo,three-stacked-modules,pass,True,True,True,8.0,0,0
solo,three-stacked-modules-touching,pass,True,True,True,18.0,0,0
solo,three-tier-wedding-cake,pass,True,True,True,10.0,0,0
solo,three-unit-server-stack,pass,True,True,True,13.0,0,0
solo,three-users-pyramid,pass,True,True,True,1024.0,0,0
solo,three-vertical-lines-with-circles,pass,True,True,True,14.0,0,0
solo,three-way-text-sign,fail,False,False,True,5.96,0,0
solo,three-window-office-building,pass,True,True,True,8.0,0,0
solo,three-women-pyramid,pass,True,True,True,8.0,0,0
solo,thrilled,pass,True,True,True,1024.0,0,0
solo,thumb,pass,True,True,True,22.73,0,0
solo,thumb-symbol,pass,True,True,True,22.73,0,0
solo,thumbs-down,pass,True,True,True,8.0,0,0
solo,thumbs-up,pass,True,True,True,8.0,0,0
solo,thumbs-up-5680cb28,pass,True,True,True,20.0,0,0
solo,thumbs-up-hand,pass,True,True,True,8.0,0,0
solo,thumbs-up-symbol,pass,True,True,True,8.0,0,0
solo,thumbs-up-with-cuff,pass,True,True,True,8.0,0,0
solo,thumbs-up-with-rays,pass,True,True,True,8.0,0,0
solo,thunderstorm-cloud,pass,True,True,True,8.32,0,0
solo,thunderstorm-cloud-with-flanking-rain,pass,True,True,True,8.32,0,0
solo,tick-parasite,pass,True,True,True,9.28,0,0
solo,ticket,pass,True,True,True,10.0,0,0
solo,ticket-1,pass,True,True,True,32.0,0,0
solo,ticket-1-container,pass,True,True,True,32.0,0,0
solo,ticket-entertainment,pass,True,True,True,32.0,0,0
solo,ticket-inspection,pass,True,True,True,8.0,0,0
solo,tidal-logo,pass,True,True,True,8.49,0,0
solo,tiered-tower-with-spire,pass,True,True,True,10.0,0,0
solo,tiered-water-fountain,pass,True,True,True,1024.0,0,0
solo,tiger-face,pass,True,True,True,18.0,0,0
solo,tiktok-logo,pass,True,True,True,1024.0,0,0
solo,tilted-cctv-camera-facing-left,pass,True,True,True,10.75,0,0
solo,tilted-cctv-camera-facing-right,pass,True,True,True,10.75,0,0
solo,tilted-yacht-on-waves,pass,True,True,True,8.94,0,0
solo,time-9-40,pass,True,True,True,1024.0,0,0
solo,time-clock-nine,pass,True,True,True,1024.0,0,0
solo,time-clock-six,pass,True,True,True,1024.0,0,0
solo,time-clock-six-to-nine,pass,True,True,True,1024.0,0,0
solo,time-clock-three,pass,True,True,True,1024.0,0,0
solo,time-clock-three-to-six,pass,True,True,True,1024.0,0,0
solo,time-clock-three-to-six-interface-essential,pass,True,True,True,1024.0,0,0
solo,time-nine-to-five-1,pass,True,True,True,16.78,0,0
solo,time-nine-to-five-2,pass,True,True,True,1024.0,0,0
solo,time-reverse,pass,True,True,True,12.16,0,0
solo,time-stopwatch-half,pass,True,True,True,1024.0,0,0
solo,timeout-hand-gesture,pass,True,True,True,8.0,0,0
solo,tired-face,pass,True,True,True,1024.0,0,0
solo,titanic-belfast-museum,pass,True,True,True,8.0,0,0
solo,to-do-list,pass,True,True,True,8.0,0,0
solo,toilet-brush-splash,pass,True,True,True,1024.0,0,0
solo,toilet-with-raised-lid,pass,True,True,True,8.0,0,0
solo,tone-curve-grid,pass,True,True,True,18.0,0,0
solo,tools-palette-spatula,pass,True,True,True,17.0,0,0
solo,tooth,pass,True,True,True,1024.0,0,0
solo,tooth-c824bba6,pass,True,True,True,1024.0,0,0
solo,tooth-fc42d854,pass,True,True,True,1024.0,0,0
solo,tooth-health,pass,True,True,True,1024.0,0,0
solo,top-hat-with-curved-brim,pass,True,True,True,8.0,0,0
solo,topic-organize,pass,True,True,True,12.0,0,0
solo,torch-relay-runner,pass,True,True,True,8.49,0,0
solo,torii-gate,pass,True,True,True,11.0,0,0
solo,tornado-bands,pass,True,True,True,8.0,0,0
solo,tornado-sand-dune,pass,True,True,True,8.0,0,0
solo,tortilla,pass,True,True,True,1024.0,0,0
solo,toucan,pass,True,True,True,18.04,0,0
solo,touring-bicycle,pass,True,True,True,9.79,0,0
solo,tow-truck,pass,True,True,True,9.09,0,0
solo,toy-duck,pass,True,True,True,1024.0,0,0
solo,toy-mouse-feather-plumes,pass,True,True,True,14.14,0,0
solo,toy-steam-locomotive,pass,True,True,True,10.0,0,0
solo,tracker-smartwatch,pass,True,True,True,9.0,0,0
solo,traction-control-skid,pass,True,True,True,8.0,0,0
solo,traffic-light,pass,True,True,True,32.0,0,0
solo,traffic-light-large-lamps,pass,True,True,True,32.0,0,0
solo,traffic-light-on-pole,pass,True,True,True,10.0,0,0
solo,traffic-police-officer,pass,True,True,True,8.0,0,0
solo,trailing-hanging-planter,pass,True,True,True,14.0,0,0
solo,train,pass,True,True,True,9.0,0,0
solo,train-front,pass,True,True,True,10.0,0,0
solo,train-rear-view,pass,True,True,True,8.0,0,0
solo,tram-front-headlights,pass,True,True,True,8.0,0,0
solo,tram-front-split-windscreen,pass,True,True,True,8.0,0,0
solo,tram-with-pantograph,pass,True,True,True,8.0,0,0
solo,transgender-symbol,pass,True,True,True,36.0,0,0
solo,transgender-symbol-source-559ed38a,pass,True,True,True,36.0,0,0
solo,transister,pass,True,True,True,9.0,0,0
solo,transit-gateway,pass,True,True,True,16.0,0,0
solo,trash,pass,True,True,True,28.0,0,0
solo,trash-809378b8,pass,True,True,True,10.0,0,0
solo,trash-can,pass,True,True,True,12.55,0,0
solo,trash-can-symbol,pass,True,True,True,8.0,0,0
solo,trash-ea5cd0b4,pass,True,True,True,28.0,0,0
solo,trash-state,pass,True,True,True,10.0,0,0
solo,trash-symbol,pass,True,True,True,10.0,0,0
solo,tray,pass,True,True,True,32.0,0,0
solo,treadmill,pass,True,True,True,9.74,0,0
solo,treadmill-runner,pass,True,True,True,8.08,0,0
solo,treasure-chest,pass,True,True,True,8.0,0,0
solo,treble-clef-on-staff,pass,True,True,True,8.0,0,0
solo,tree-pose,pass,True,True,True,32.0,0,0
solo,tree-stump,pass,True,True,True,13.21,0,0
solo,treehouse-logo,pass,True,True,True,12.0,0,0
solo,trekking-shelter,pass,True,True,True,36.0,0,0
solo,trello-logo,pass,True,True,True,12.0,0,0
solo,trex-head,pass,True,True,True,8.0,0,0
solo,triangle,pass,True,True,True,1024.0,0,0
solo,triangle-1,pass,True,True,True,1024.0,0,0
solo,triangle-1-other,pass,True,True,True,1024.0,0,0
solo,triangle-burst-emblem,pass,True,True,True,8.54,0,0
solo,triangle-design,pass,True,True,True,1024.0,0,0
solo,triangle-up-symbol,pass,True,True,True,1024.0,0,0
solo,triangular-hang-glider,pass,True,True,True,15.15,0,0
solo,tribal-woman-avatar,pass,True,True,True,12.0,0,0
solo,triceratops-frill-head,pass,True,True,True,36.0,0,0
solo,triceratops-head,pass,True,True,True,36.0,0,0
solo,triceratops-head-side,fail,False,False,True,5.37,0,0
solo,trilobite-fossil,pass,True,True,True,8.0,0,0
solo,tripadvisor-logo,pass,True,True,True,1024.0,0,0
solo,tripit-logo,fail,False,True,False,1024.0,0,4
solo,triple-chevron-rank,pass,True,True,True,11.14,0,0
solo,triple-spiral,pass,True,True,True,1024.0,0,0
solo,triple-up-arrow,pass,True,True,True,22.63,0,0
solo,tripod-with-mount-plate,pass,True,True,True,8.0,0,0
solo,trophy-cup,pass,True,True,True,8.0,0,0
solo,trophy-on-book,pass,True,True,True,8.0,0,0
solo,trophy-on-ladder,pass,True,True,True,10.0,0,0
solo,tropical-island-with-palm-tree,pass,True,True,True,1024.0,0,0
solo,trouble,pass,True,True,True,1024.0,0,0
solo,trowel,pass,True,True,True,16.99,0,0
solo,truck,pass,True,True,True,18.0,0,0
solo,truck-1,pass,True,True,True,18.0,0,0
solo,truck-3,pass,True,True,True,21.0,0,0
solo,truck-3-transportation,pass,True,True,True,21.0,0,0
solo,truck-door-handle,pass,True,True,True,9.0,0,0
solo,truck-style,pass,True,True,True,17.0,0,0
solo,truck-tall-cab,pass,True,True,True,18.0,0,0
solo,truck-transportation,pass,True,True,True,17.0,0,0
solo,trumpet,pass,True,True,True,8.0,0,0
solo,trusted-shops-logo,pass,True,True,True,1024.0,0,0
solo,trustpilot-logo,pass,True,True,True,1024.0,0,0
solo,tsunami-waves,pass,True,True,True,1024.0,0,0
solo,tuenti-logo,pass,True,True,True,36.0,0,0
solo,tuk-tuk-front,pass,True,True,True,14.0,0,0
solo,tuk-tuk-side-view,pass,True,True,True,12.0,0,0
solo,tulip-with-curved-leaves,pass,True,True,True,24.0,0,0
solo,tulip-with-curved-leaves-alternate,pass,True,True,True,24.0,0,0
solo,tulip-with-leaves,pass,True,True,True,24.0,0,0
solo,tulips-in-planter,pass,True,True,True,10.0,0,0
solo,tumblr-logo,pass,True,True,True,1024.0,0,0
solo,tunein-logo,pass,True,True,True,24.0,0,0
solo,tunnel-diode,pass,True,True,True,23.0,0,0
solo,turn-left,pass,True,True,True,1024.0,0,0
solo,turn-right,pass,True,True,True,1024.0,0,0
solo,turn-right-transportation,pass,True,True,True,1024.0,0,0
solo,turreted-chateau-hotel,fail,False,False,True,7.14,0,0
solo,tv,pass,True,True,True,26.0,0,0
solo,tv-e15847a1,pass,True,True,True,24.0,0,0
solo,tv-news-van,pass,True,True,True,16.0,0,0
solo,tv-tv,pass,True,True,True,26.0,0,0
solo,twin-bell-alarm-clock,pass,True,True,True,1024.0,0,0
solo,twin-pendant-lights,pass,True,True,True,12.0,0,0
solo,twin-scuba-tanks,pass,True,True,True,10.0,0,0
solo,twin-shade-floor-lamp,pass,True,True,True,12.0,0,0
solo,twisted-rubber-band,pass,True,True,True,1024.0,0,0
solo,twisting-bonsai-tree,pass,True,True,True,8.0,0,0
solo,twisting-triangle-pose,pass,True,True,True,1024.0,0,0
solo,twitter-logo-1,pass,True,True,True,10.0,0,0
solo,two-armed-spiral-galaxy,pass,True,True,True,1024.0,0,0
solo,two-bar-battery,pass,True,True,True,8.0,0,0
solo,two-blossom-vase,pass,True,True,True,16.0,0,0
solo,two-button-mouse,pass,True,True,True,16.0,0,0
solo,two-door-school-locker,pass,True,True,True,9.0,0,0
solo,two-drawer-desk,pass,True,True,True,8.0,0,0
solo,two-figures-raised-arm,fail,False,False,True,3.26,0,0
solo,two-frame-film-strip,pass,True,True,True,8.0,0,0
solo,two-heart-balloons,pass,True,True,True,1024.0,0,0
solo,two-image,pass,True,True,True,11.17,0,0
solo,two-leaf-seedling-in-rimmed-pot,pass,True,True,True,10.0,0,0
solo,two-lines,pass,True,True,True,1024.0,0,0
solo,two-linked-wifi-routers,pass,True,True,True,9.0,0,0
solo,two-people-talking,pass,True,True,True,12.0,0,0
solo,two-people-walking-together,pass,True,True,True,21.48,0,0
solo,two-person-bobsled,fail,False,True,False,8.0,0,2
solo,two-person-busts,pass,True,True,True,1024.0,0,0
solo,two-pronged-fork-knife,pass,True,True,True,12.0,0,0
solo,two-riot-shields,pass,True,True,True,10.0,0,0
solo,two-round-washers,pass,True,True,True,1024.0,0,0
solo,two-sail-boat-on-waves,pass,True,True,True,8.0,0,0
solo,two-standing-people,pass,True,True,True,8.0,0,0
solo,two-stick-figures,pass,True,True,True,8.49,0,0
solo,two-stick-radio-controller,pass,True,True,True,24.0,0,0
solo,two-tier-office-building,pass,True,True,True,8.0,0,0
solo,two-trees-by-road,pass,True,True,True,8.0,0,0
solo,two-vertical-circles,pass,True,True,True,32.0,0,0
solo,two-way-label,pass,True,True,True,8.0,0,0
solo,two-window-office-building,pass,True,True,True,8.0,0,0
solo,two-woman-busts,fail,False,False,True,5.59,0,0
