file,old_category,new_category,categories
icon_set/metadata/solo/three-star-rating-symbol-solo.json,objects/interface-essential,primitives-generate,state other primitives-generate
icon_set/metadata/solo/three-steamed-dumpling.json,food,food,primitives food
icon_set/metadata/solo/three-stepped-chart-lines.json,business,business,primitives business
icon_set/metadata/solo/three-tier-wedding-cake.json,objects/romance,romance,primitives romance
icon_set/metadata/solo/three-tiered-database-storage-batch-006-14.json,objects/batch-006,diagrams,diagrams other primitives-generate
icon_set/metadata/solo/three-toed-animal-paw.json,objects/container-components,primitives-generate,symbol state other primitives-generate
icon_set/metadata/solo/three-unit-server-stack.json,objects/computing,servers,servers other primitives-generate
icon_set/metadata/solo/three-upright-wax-crayons-with-wrappers.json,objects/design,design,design primitives
icon_set/metadata/solo/three-users-pyramid.json,people/groups,users,users primitives
icon_set/metadata/solo/three-vertical-adjustment-tracks.json,interface-essential,interface-essential,interface-essential primitives
icon_set/metadata/solo/three-vertical-audio-sliders.json,audio,audio,audio primitives
icon_set/metadata/solo/three-vertical-lines-with-circles.json,symbol,symbol,symbol
icon_set/metadata/solo/three-way-text-sign.json,objects/transportation,transportation,transportation primitives
icon_set/metadata/solo/three-window-office-building.json,objects/office,office,office primitives
icon_set/metadata/solo/three-women-pyramid.json,people/users,users,users primitives
icon_set/metadata/solo/three-writing-pens-with-distinct-nibs.json,objects/design,design,design primitives
icon_set/metadata/solo/thrilled.json,smileys,smileys,smileys primitives
icon_set/metadata/solo/throat-and-mouth-section.json,objects/health,health,health primitives
icon_set/metadata/solo/thumb-symbol.json,symbol,symbol,symbol
icon_set/metadata/solo/thumb.json,state,state,state
icon_set/metadata/solo/thumbs-down.json,objects/wayfinding,wayfinding,wayfinding primitives
icon_set/metadata/solo/thumbs-up-5680cb28.json,symbol,symbol,symbol state
icon_set/metadata/solo/thumbs-up-approval-symbol-solo.json,objects/interface-essential,state,state
icon_set/metadata/solo/thumbs-up-hand.json,people/emotions,smileys,smileys primitives
icon_set/metadata/solo/thumbs-up-symbol.json,symbol,symbol,symbol state
icon_set/metadata/solo/thumbs-up-with-cuff.json,objects/social,social,social primitives
icon_set/metadata/solo/thumbs-up-with-rays.json,objects/social,social,social primitives
icon_set/metadata/solo/thumbs-up.json,objects/wayfinding,wayfinding,wayfinding primitives
icon_set/metadata/solo/thunderbolt-charging-power-cable-batch-007-03.json,electronics,electronics,electronics primitives
icon_set/metadata/solo/thunderbolt-charging-power-cable-batch-008-06.json,objects/batch-008,electronics,electronics primitives
icon_set/metadata/solo/thunderstorm-cloud-with-flanking-rain.json,objects/weather,weather,weather primitives
icon_set/metadata/solo/thunderstorm-cloud.json,objects/weather,weather,weather primitives
icon_set/metadata/solo/tic-tac-toe-board.json,objects/entertainment,entertainment,entertainment primitives
icon_set/metadata/solo/tic-tac-toe-diagonal-line.json,objects/entertainment,entertainment,entertainment primitives
icon_set/metadata/solo/tick-parasite.json,objects/pets,pets,pets primitives
icon_set/metadata/solo/ticket-1.json,container,container,container
icon_set/metadata/solo/ticket-entertainment.json,entertainment,entertainment,entertainment primitives
icon_set/metadata/solo/ticket-inspection.json,objects/wayfinding,wayfinding,wayfinding primitives
icon_set/metadata/solo/ticket.json,objects/symbols,symbol,symbol state
icon_set/metadata/solo/tidal-logo.json,brands/logos,logos,logos primitives
icon_set/metadata/solo/tied-garbage-bag-beside-filled-trash-bin.json,objects/ecology,ecology,primitives ecology
icon_set/metadata/solo/tied-herbal-compress-pouch.json,beauty,beauty,primitives beauty
icon_set/metadata/solo/tied-money-sack-batch-003.json,container,container,container
icon_set/metadata/solo/tied-money-sack-solo-b004-10.json,objects,container,container
icon_set/metadata/solo/tiered-fir-tree-batch-045.json,objects/general,primitives-generate,primitives primitives-generate
icon_set/metadata/solo/tiered-tower-with-spire.json,places/landmarks,landmarks,landmarks primitives
icon_set/metadata/solo/tiered-water-fountain.json,objects/landmarks,landmarks,landmarks primitives
icon_set/metadata/solo/tiger-face.json,animals,animals,animals primitives
icon_set/metadata/solo/tiktok-logo.json,brands/logos,logos,logos primitives
icon_set/metadata/solo/tiktok-musical-note-logo-batch-018-08.json,objects,logos,logos primitives
icon_set/metadata/solo/tiktok-musical-note-logo-solo-b017.json,objects/everyday,logos,logos primitives
icon_set/metadata/solo/tilted-bottle-emerging-from-wavy-water.json,objects/ecology,ecology,primitives ecology
icon_set/metadata/solo/tilted-cctv-camera-facing-left.json,objects/protection,protection,protection primitives
icon_set/metadata/solo/tilted-cctv-camera-facing-right.json,objects/protection,protection,protection primitives
icon_set/metadata/solo/tilted-champagne-bottle-in-flared-bucket.json,drinks,drinks,drinks primitives
icon_set/metadata/solo/tilted-yacht-on-waves.json,transportation,transportation,transportation primitives
icon_set/metadata/solo/tilting-cement-mixer-on-stand.json,construction,construction,construction primitives
icon_set/metadata/solo/tilting-hand-truck-with-taped-parcel.json,objects/delivery,delivery,delivery primitives
icon_set/metadata/solo/time-clock-nine.json,interface-essential,interface-essential,interface-essential primitives
icon_set/metadata/solo/time-clock-six-to-nine.json,interface-essential,interface-essential,interface-essential primitives
icon_set/metadata/solo/time-clock-six.json,interface-essential,interface-essential,interface-essential primitives
icon_set/metadata/solo/time-clock-three-to-six-interface-essential.json,interface-essential,interface-essential,interface-essential primitives
icon_set/metadata/solo/time-clock-three-to-six.json,interface-essential,interface-essential,interface-essential state
icon_set/metadata/solo/time-clock-three.json,interface-essential,interface-essential,interface-essential primitives
icon_set/metadata/solo/time-nine-to-five-1.json,interface-essential,interface-essential,interface-essential primitives
icon_set/metadata/solo/time-nine-to-five-2.json,interface-essential,interface-essential,interface-essential primitives
icon_set/metadata/solo/time-reverse.json,interface-essential,interface-essential,interface-essential primitives
icon_set/metadata/solo/time-stopwatch-half.json,interface-essential,interface-essential,interface-essential primitives
icon_set/metadata/solo/timeout-hand-gesture.json,objects/wayfinding,wayfinding,wayfinding primitives
icon_set/metadata/solo/timpani-and-mallet-batch-071.json,objects,primitives-generate,primitives primitives-generate
icon_set/metadata/solo/tin-can-knockdown.json,objects/entertainment,entertainment,entertainment primitives
icon_set/metadata/solo/tinder-style-single-flame.json,objects/fire,fire,fire primitives
icon_set/metadata/solo/tire-swing-on-beam.json,kids,kids,primitives kids
icon_set/metadata/solo/tired-face.json,smileys,smileys,smileys primitives
icon_set/metadata/solo/titanic-belfast-museum.json,objects/landmarks,landmarks,landmarks primitives
icon_set/metadata/solo/to-do-list.json,objects/work,work,work primitives
icon_set/metadata/solo/toggle-switch-left.json,interface-essential,interface-essential,interface-essential primitives
icon_set/metadata/solo/toggle-switch-right.json,interface-essential,interface-essential,interface-essential primitives
icon_set/metadata/solo/toilet-brush-splash.json,objects/tools,tools,primitives tools
icon_set/metadata/solo/toilet-with-raised-lid.json,objects/wayfinding,wayfinding,wayfinding primitives
icon_set/metadata/solo/tombstone-with-incense.json,holidays,holidays,primitives holidays
icon_set/metadata/solo/tombstone-with-t-shaped-engraving-batch-013.json,culture/festivals,holidays,primitives holidays
icon_set/metadata/solo/tombstone-with-t-shaped-engraving-batch-014-09.json,objects/batch-subjects,holidays,primitives holidays
icon_set/metadata/solo/tone-curve-grid.json,objects/photography,photography,photography primitives
icon_set/metadata/solo/toolbox-with-central-latch.json,business,business,primitives business
icon_set/metadata/solo/tools-palette-spatula.json,tools,tools,primitives tools
icon_set/metadata/solo/tooth-c824bba6.json,health,health,health primitives
icon_set/metadata/solo/tooth-fc42d854.json,health,health,health primitives
icon_set/metadata/solo/tooth-health.json,health,health,health primitives
icon_set/metadata/solo/tooth-with-brace-bracket.json,objects/health,health,health primitives
icon_set/metadata/solo/tooth-with-dental-crown.json,objects/health,health,health primitives
icon_set/metadata/solo/tooth-with-dental-floss.json,objects/health,health,health primitives
icon_set/metadata/solo/tooth-with-trailing-floss.json,objects/health,health,health primitives
icon_set/metadata/solo/tooth.json,health,health,health primitives
icon_set/metadata/solo/toothed-hand-saw-batch-064.json,objects,primitives-generate,primitives primitives-generate
icon_set/metadata/solo/top-hat-with-curved-brim.json,objects/accessories,accessories,primitives accessories
icon_set/metadata/solo/top-hat-with-detached-wand-and-four-point-star.json,objects/recreation,entertainment,entertainment primitives
icon_set/metadata/solo/top-view-lettuce.json,food,food,primitives food
icon_set/metadata/solo/topic-organize.json,interface-essential,interface-essential,interface-essential primitives
icon_set/metadata/solo/torch-relay-runner.json,objects/sports,sports,sports primitives
icon_set/metadata/solo/torch-with-tall-flame.json,objects/fire,fire,fire primitives
icon_set/metadata/solo/torii-gate.json,objects/landmarks,landmarks,landmarks primitives
icon_set/metadata/solo/tornado-bands.json,objects/weather,weather,weather primitives
icon_set/metadata/solo/tornado-sand-dune.json,objects/weather,weather,weather primitives
icon_set/metadata/solo/tortilla.json,_uncategorized,primitives-generate,primitives primitives-generate
icon_set/metadata/solo/toucan.json,animals/birds,animals,animals primitives
icon_set/metadata/solo/touring-bicycle.json,transportation,transportation,transportation primitives
icon_set/metadata/solo/tow-truck.json,objects/transportation,transportation,transportation primitives
icon_set/metadata/solo/towel-draped-over-rack.json,objects/hotels,hotels,hotels primitives
icon_set/metadata/solo/towel-on-clothes-hanger.json,objects/hotels,hotels,hotels primitives
icon_set/metadata/solo/toy-building-blocks.json,kids,kids,primitives kids
icon_set/metadata/solo/toy-duck.json,animals,animals,animals primitives
icon_set/metadata/solo/toy-horse-silhouette-batch-017-11.json,objects,kids,primitives kids
icon_set/metadata/solo/toy-horse-silhouette-solo-b016-r02.json,objects/toys,kids,primitives kids
icon_set/metadata/solo/toy-horse-silhouette-solo-b016.json,objects/toys,kids,primitives kids
icon_set/metadata/solo/toy-mouse-feather-plumes.json,objects/pets,pets,pets primitives
icon_set/metadata/solo/toy-steam-locomotive.json,objects/transportation,transportation,transportation primitives
icon_set/metadata/solo/toy-steam-train-engine-batch-017-12.json,objects,kids,primitives kids
icon_set/metadata/solo/toy-steam-train-engine-solo-b016-r02.json,objects/toys,kids,primitives kids
icon_set/metadata/solo/toy-steam-train-engine-solo-b016.json,objects/toys,kids,primitives kids
icon_set/metadata/solo/tracked-bulldozer-facing-left.json,construction,construction,construction primitives
icon_set/metadata/solo/tracker-smartwatch.json,health,health,health primitives
icon_set/metadata/solo/traction-control-skid.json,transportation,transportation,transportation primitives
icon_set/metadata/solo/tractor-curved-exhaust.json,objects/agriculture,farming,farming primitives
icon_set/metadata/solo/tractor-paneled-cab.json,objects/agriculture,farming,farming primitives
icon_set/metadata/solo/tractor-trailing-plow-blade.json,objects/agriculture,farming,farming primitives
icon_set/metadata/solo/tractor-with-exhaust-pipe.json,construction,construction,construction primitives
icon_set/metadata/solo/tractor-with-rear-wheel-hub.json,construction,construction,construction primitives
icon_set/metadata/solo/traditional-chef-toque.json,food,food,primitives food
icon_set/metadata/solo/traditional-chinese-mooncake.json,food,food,primitives food
icon_set/metadata/solo/traditional-mexican-taco.json,food,food,primitives food
icon_set/metadata/solo/traditional-mooncake-pastry.json,food,food,primitives food
icon_set/metadata/solo/traditional-mooncake-side-view.json,food,food,primitives food
icon_set/metadata/solo/traditional-ram-horn-shofar-solo.json,objects/interface-essential,primitives-generate,state other primitives-generate
icon_set/metadata/solo/traditional-spinning-top-batch-017-14.json,objects,kids,primitives kids
icon_set/metadata/solo/traditional-spinning-top-solo-b016-r02.json,objects/toys,kids,primitives kids
icon_set/metadata/solo/traditional-spinning-top-solo-b016.json,objects/toys,kids,primitives kids
icon_set/metadata/solo/traditional-steamed-bao.json,food,food,primitives food
icon_set/metadata/solo/traffic-cone-with-two-bands.json,construction,construction,construction primitives
icon_set/metadata/solo/traffic-light-large-lamps.json,transportation,transportation,transportation primitives
icon_set/metadata/solo/traffic-light-on-pole.json,objects/transportation,transportation,transportation primitives
icon_set/metadata/solo/traffic-light.json,objects/transportation,transportation,transportation primitives
icon_set/metadata/solo/traffic-police-officer.json,objects/transportation,transportation,transportation primitives
icon_set/metadata/solo/trailing-hanging-planter.json,objects/decoration,decoration,primitives decoration
icon_set/metadata/solo/train-front.json,objects/symbols,symbol,symbol
icon_set/metadata/solo/train-rear-view.json,objects/transportation,transportation,transportation primitives
icon_set/metadata/solo/train.json,symbol,symbol,symbol
icon_set/metadata/solo/tram-front-headlights.json,objects/transportation,transportation,transportation primitives
icon_set/metadata/solo/tram-front-split-windscreen.json,objects/transportation,transportation,transportation primitives
icon_set/metadata/solo/tram-with-pantograph.json,objects/transportation,transportation,transportation primitives
icon_set/metadata/solo/transgender-symbol-source-559ed38a.json,people/identity,users,users other primitives-generate
icon_set/metadata/solo/transgender-symbol.json,people/identity,users,users primitives
icon_set/metadata/solo/transister.json,electronics,electronics,electronics primitives
icon_set/metadata/solo/transit-gateway.json,programing,programing,programing primitives
icon_set/metadata/solo/transit-train-front-batch-023-10.json,objects,primitives-generate,other primitives-generate
icon_set/metadata/solo/transmitting-satellite-dish.json,internet,internet,internet primitives
icon_set/metadata/solo/trash-809378b8.json,symbol,symbol,symbol
icon_set/metadata/solo/trash-can-symbol.json,symbol,symbol,symbol state
icon_set/metadata/solo/trash-can-with-lid-batch-003.json,container,container,container
icon_set/metadata/solo/trash-can-with-lid-solo-b004-11.json,objects,container,container
icon_set/metadata/solo/trash-can-with-lid-solo-b004-12.json,objects,container,container
icon_set/metadata/solo/trash-can.json,objects/symbols,symbol,symbol
icon_set/metadata/solo/trash-ea5cd0b4.json,symbol,symbol,symbol
icon_set/metadata/solo/trash-state.json,state,state,state
icon_set/metadata/solo/trash-symbol.json,symbol,symbol,symbol state
icon_set/metadata/solo/trash.json,state,state,state
icon_set/metadata/solo/tray.json,symbol,symbol,symbol
icon_set/metadata/solo/treadmill-runner.json,objects/sports,sports,sports primitives
icon_set/metadata/solo/treadmill.json,objects/sports,sports,sports primitives
icon_set/metadata/solo/treasure-chest.json,objects/award,rewards,rewards primitives
icon_set/metadata/solo/treatment-tower-with-elbow-pipe.json,business,business,primitives business
icon_set/metadata/solo/treble-clef-on-staff.json,objects/music,music,primitives music
icon_set/metadata/solo/tree-like-architectural-columns.json,building,building,building primitives
icon_set/metadata/solo/tree-pose.json,objects/sports,sports,sports primitives
icon_set/metadata/solo/tree-stump.json,nature/batch-03,nature,nature primitives
icon_set/metadata/solo/tree-with-hanging-swing-batch-017-15.json,objects,kids,primitives kids
icon_set/metadata/solo/tree-with-hanging-swing-solo-b016-r02.json,objects/toys,kids,primitives kids
icon_set/metadata/solo/tree-with-hanging-swing-solo-b016.json,objects/toys,kids,primitives kids
icon_set/metadata/solo/treehouse-logo.json,brands/logos,logos,logos primitives
icon_set/metadata/solo/treehouse-with-ladder-batch-018-01.json,objects,kids,primitives kids
icon_set/metadata/solo/treehouse-with-ladder-solo-b016-r02.json,objects/toys,kids,primitives kids
icon_set/metadata/solo/treehouse-with-ladder-solo-b016.json,objects/toys,kids,primitives kids
icon_set/metadata/solo/trekking-shelter.json,outdoors,outdoors,outdoors primitives
icon_set/metadata/solo/trello-logo.json,brands/logos,logos,logos primitives
icon_set/metadata/solo/trex-head.json,animals/prehistoric,animals,animals primitives
icon_set/metadata/solo/triangle-1-other.json,other,primitives-generate,container other primitives-generate
icon_set/metadata/solo/triangle-burst-emblem.json,objects/programming,programing,programing primitives
icon_set/metadata/solo/triangle-design.json,design,design,design primitives
icon_set/metadata/solo/triangle-up-symbol.json,symbol,symbol,symbol
icon_set/metadata/solo/triangle.json,design,design,design other primitives-generate
icon_set/metadata/solo/triangular-hamantaschen-cookies.json,holidays,holidays,primitives holidays
icon_set/metadata/solo/triangular-hang-glider.json,objects/sports,sports,sports primitives
icon_set/metadata/solo/triangular-recycling-arrows.json,interface-essential,interface-essential,interface-essential primitives
icon_set/metadata/solo/triangular-set-square-with-five-ticks.json,objects/design,design,design primitives
icon_set/metadata/solo/triangular-sliced-sandwich.json,food,food,primitives food
icon_set/metadata/solo/tribal-woman-avatar.json,avatars,avatars,primitives avatars
icon_set/metadata/solo/triceratops-frill-head.json,animals/prehistoric,animals,animals primitives
icon_set/metadata/solo/triceratops-head-side.json,animals/prehistoric,animals,animals primitives
icon_set/metadata/solo/triceratops-head.json,animals/prehistoric,animals,animals primitives
icon_set/metadata/solo/trigger-spray-bottle-curved-neck.json,objects/agriculture,farming,farming state
icon_set/metadata/solo/trilobite-fossil.json,objects/culture,culture,culture primitives
icon_set/metadata/solo/tripadvisor-logo.json,brands/logos,logos,logos primitives
icon_set/metadata/solo/tripit-logo.json,brands/logos,logos,logos primitives
icon_set/metadata/solo/triple-chevron-rank.json,objects/war,war,war primitives
icon_set/metadata/solo/triple-enoki-mushroom.json,food,food,primitives food
icon_set/metadata/solo/triple-horizontal-screen-split-batch-001-r2.json,objects/interface,apps,apps primitives
icon_set/metadata/solo/triple-horizontal-screen-split-batch-001-r3.json,apps,apps,apps primitives
icon_set/metadata/solo/triple-horizontal-screen-split-solo-b001-07.json,objects,apps,apps primitives
icon_set/metadata/solo/triple-right-arrows.json,interface-essential,interface-essential,interface-essential primitives
icon_set/metadata/solo/triple-spiral.json,culture/religion,religion,primitives religion
icon_set/metadata/solo/triple-up-arrow.json,symbol,symbol,symbol
icon_set/metadata/solo/tripod-with-mount-plate.json,objects/photography,photography,photography primitives
icon_set/metadata/solo/trojan-horse-on-two-wheels.json,objects/history,crime,crime primitives
icon_set/metadata/solo/trophy-cup-with-flared-stem.json,business,business,business other primitives-generate
icon_set/metadata/solo/trophy-cup.json,objects/award,rewards,rewards primitives
icon_set/metadata/solo/trophy-on-book.json,education/school,school-learning,school-learning primitives
icon_set/metadata/solo/trophy-on-ladder.json,objects/work,work,work primitives
icon_set/metadata/solo/tropical-island-with-palm-tree.json,objects/nature,nature,nature
icon_set/metadata/solo/tropical-pineapple-fruit.json,food,food,primitives food
icon_set/metadata/solo/trouble.json,smileys,smileys,smileys primitives
icon_set/metadata/solo/trowel.json,objects/symbols,symbol,symbol
icon_set/metadata/solo/truck-1.json,transportation,transportation,transportation primitives
icon_set/metadata/solo/truck-3.json,transportation,transportation,transportation primitives
icon_set/metadata/solo/truck-door-handle.json,transportation,transportation,transportation other primitives-generate
icon_set/metadata/solo/truck-style.json,delivery,delivery,delivery primitives
icon_set/metadata/solo/truck-tall-cab.json,transportation,transportation,transportation primitives
icon_set/metadata/solo/truck-transportation.json,transportation,transportation,transportation primitives
icon_set/metadata/solo/truck-with-gift-box-body.json,objects/transport,delivery,delivery primitives
icon_set/metadata/solo/truck.json,transportation,transportation,transportation primitives
icon_set/metadata/solo/trumpet.json,objects/music,music,primitives music
icon_set/metadata/solo/trusted-shops-logo.json,brands/logos,logos,logos primitives
icon_set/metadata/solo/trustpilot-logo.json,logos,logos,logos primitives
icon_set/metadata/solo/tsunami-waves.json,objects/weather,weather,weather primitives
icon_set/metadata/solo/tuenti-logo.json,brands/logos,logos,logos primitives
icon_set/metadata/solo/tuk-tuk-front.json,transportation,transportation,transportation primitives
icon_set/metadata/solo/tuk-tuk-side-view.json,transportation,transportation,transportation primitives
icon_set/metadata/solo/tulip-with-curved-leaves-alternate.json,nature/batch-01,nature,nature primitives
icon_set/metadata/solo/tulip-with-curved-leaves.json,nature/batch-01,nature,nature primitives
icon_set/metadata/solo/tulip-with-leaves.json,nature/batch-01,nature,nature primitives
icon_set/metadata/solo/tulips-in-planter.json,nature/batch-03,nature,nature primitives
icon_set/metadata/solo/tumblr-logo.json,brands/logos,logos,logos primitives
icon_set/metadata/solo/tunein-logo.json,brands/logos,logos,logos primitives
icon_set/metadata/solo/tunnel-diode.json,electronics,electronics,electronics primitives
icon_set/metadata/solo/turn-left.json,transportation,transportation,transportation primitives
icon_set/metadata/solo/turn-right-transportation.json,transportation,transportation,transportation primitives
icon_set/metadata/solo/turn-right.json,transportation,transportation,transportation primitives
icon_set/metadata/solo/turreted-chateau-hotel.json,places/landmarks,landmarks,landmarks primitives
icon_set/metadata/solo/tv-e15847a1.json,tv,tv,tv primitives
icon_set/metadata/solo/tv-news-van.json,objects/media,tv,tv primitives
icon_set/metadata/solo/tv.json,tv,tv,tv primitives
icon_set/metadata/solo/twelve-oclock.json,interface-essential,interface-essential,interface-essential primitives
icon_set/metadata/solo/twin-bell-alarm-clock-reference-3ba68408-f54f-550a-915f-9c73c9b4a1ca.json,interface-essential,interface-essential,interface-essential primitives
icon_set/metadata/solo/twin-bell-alarm-clock-reference-b861b25e-362d-558f-9c20-00dab6f0971a.json,interface-essential,interface-essential,interface-essential primitives
icon_set/metadata/solo/twin-bell-alarm-clock.json,objects/decoration,decoration,primitives decoration
icon_set/metadata/solo/twin-hopper-seed-planter.json,objects/agriculture,farming,farming primitives
icon_set/metadata/solo/twin-pendant-lights.json,objects/lighting,lamps,lamps primitives
icon_set/metadata/solo/twin-reel-movie-camera-batch-045.json,objects/general,primitives-generate,primitives primitives-generate
icon_set/metadata/solo/twin-scuba-tanks.json,objects/recreation,recreation,primitives recreation
icon_set/metadata/solo/twin-shade-floor-lamp.json,objects/lighting,lamps,lamps primitives
icon_set/metadata/solo/twin-towers-with-connecting-bridge.json,building,building,building primitives
icon_set/metadata/solo/twisted-baked-pretzel.json,food,food,primitives food
icon_set/metadata/solo/twisted-rubber-band.json,objects/tools,tools,primitives tools
icon_set/metadata/solo/twisting-bonsai-tree.json,objects/decoration,decoration,primitives decoration
icon_set/metadata/solo/twisting-triangle-pose.json,objects/sports,sports,sports primitives
icon_set/metadata/solo/twitter-logo-1.json,logos,logos,logos primitives
icon_set/metadata/solo/two-adjoining-sloped-buildings.json,building,building,building primitives
icon_set/metadata/solo/two-armed-spiral-galaxy.json,objects/science,science,science primitives
icon_set/metadata/solo/two-balloons-curved-strings.json,objects/celebrations,events,primitives events
icon_set/metadata/solo/two-bar-battery.json,objects/mobile,mobile,mobile primitives
icon_set/metadata/solo/two-blossom-vase.json,objects/decoration,decoration,primitives decoration
icon_set/metadata/solo/two-buildings-with-angled-rooflines.json,building,building,building primitives
icon_set/metadata/solo/two-button-mouse.json,objects/device,computers,computers other primitives-generate
icon_set/metadata/solo/two-button-mushroom.json,food,food,primitives food
icon_set/metadata/solo/two-cannabis-leaves-on-stems.json,cannabis,cannabis,primitives cannabis
icon_set/metadata/solo/two-car-roller-coaster-on-curving-downhill-track.json,objects/recreation,entertainment,entertainment primitives
icon_set/metadata/solo/two-cocktail-cherries-on-diagonal-pick.json,drinks,drinks,drinks primitives
icon_set/metadata/solo/two-cookies-small-bowl.json,food,food,primitives food
icon_set/metadata/solo/two-crispy-bacon-strip.json,food,food,primitives food
icon_set/metadata/solo/two-door-kitchen-fridge.json,food,food,primitives food
icon_set/metadata/solo/two-door-refrigerator-feet.json,food,food,primitives food
icon_set/metadata/solo/two-door-school-locker.json,education/school,school-learning,school-learning primitives
icon_set/metadata/solo/two-drawer-cabinet-rounded-front.json,objects/furniture,furnitures,furnitures primitives
icon_set/metadata/solo/two-drawer-cabinet-tall-legs.json,objects/furniture,furnitures,furnitures primitives
icon_set/metadata/solo/two-drawer-desk.json,objects/office,office,office primitives
icon_set/metadata/solo/two-driver-speaker-cabinet.json,audio,audio,audio primitives
icon_set/metadata/solo/two-driver-speaker-with-feet.json,audio,audio,audio primitives
icon_set/metadata/solo/two-eggs-in-decorated-bowl.json,holidays,holidays,primitives holidays
icon_set/metadata/solo/two-falling-bombs-solo.json,objects/interface-essential,state,state
icon_set/metadata/solo/two-figures-raised-arm.json,people/users,users,users primitives
icon_set/metadata/solo/two-flat-head-nails-batch-064.json,objects,primitives-generate,primitives primitives-generate
icon_set/metadata/solo/two-flower-stems-batch-078.json,objects/general,primitives-generate,primitives primitives-generate
icon_set/metadata/solo/two-folder-hierarchy-diagram.json,objects/files,folders,folders primitives
icon_set/metadata/solo/two-frame-film-strip.json,objects/media,movies,primitives movies
icon_set/metadata/solo/two-fresh-sweet-potato.json,food,food,primitives food
icon_set/metadata/solo/two-hair-follicles-in-skin.json,beauty,beauty,primitives beauty
icon_set/metadata/solo/two-hair-roots-beneath-skin.json,beauty,beauty,primitives beauty
icon_set/metadata/solo/two-handled-trophy-cup.json,business,business,business state
icon_set/metadata/solo/two-heart-balloons.json,objects/romance,romance,primitives romance
icon_set/metadata/solo/two-image.json,state,state,state
icon_set/metadata/solo/two-intersecting-circles-with-central-lens.json,diagrams,diagrams,diagrams primitives
icon_set/metadata/solo/two-kidney-beans.json,food,food,primitives food
icon_set/metadata/solo/two-leaf-seedling-in-rimmed-pot.json,objects/decoration,decoration,primitives decoration
icon_set/metadata/solo/two-leaf-seedling-with-exposed-branching-roots.json,objects/ecology,ecology,primitives ecology
icon_set/metadata/solo/two-left-aligned-text-lines.json,objects/container-components,primitives-generate,symbol other primitives-generate
icon_set/metadata/solo/two-lines.json,symbol,symbol,symbol
icon_set/metadata/solo/two-linked-wifi-routers.json,objects/technology,technology,primitives technology
icon_set/metadata/solo/two-lit-candles-on-table.json,objects/fire,fire,fire primitives
icon_set/metadata/solo/two-lit-oil-lamps.json,holidays,holidays,primitives holidays
icon_set/metadata/solo/two-long-biscuits.json,food,food,primitives food
icon_set/metadata/solo/two-mail-envelopes-batch-007-13.json,emails,emails,emails primitives
icon_set/metadata/solo/two-mail-envelopes-batch-009-01.json,objects/batch-009,emails,emails primitives
icon_set/metadata/solo/two-modern-buildings-with-rounded-roofs.json,building,building,building other primitives-generate
icon_set/metadata/solo/two-offset-occluding-circle-outlines.json,objects/design,design,design primitives
icon_set/metadata/solo/two-oval-blood-cells.json,objects/health,health,health primitives
icon_set/metadata/solo/two-overlapping-rounded-diamond-tiles.json,objects/design,design,design primitives
icon_set/metadata/solo/two-page-document-spread-batch-006-07.json,objects/batch-006,design,design primitives
icon_set/metadata/solo/two-pattypan-squashes.json,food,food,primitives food
icon_set/metadata/solo/two-people-batch-025-07.json,objects/other,primitives-generate,other primitives-generate
icon_set/metadata/solo/two-people-figures.json,objects/container-components,primitives-generate,symbol state other primitives-generate
icon_set/metadata/solo/two-people-speaking.json,chat,chat,primitives chat
icon_set/metadata/solo/two-people-talking.json,objects/work,work,work primitives
icon_set/metadata/solo/two-people-walking-together.json,objects/travel,travel,travel primitives
icon_set/metadata/solo/two-person-bobsled.json,objects/sports,sports,sports primitives
icon_set/metadata/solo/two-person-busts.json,people/groups,users,users primitives
icon_set/metadata/solo/two-person-group-batch-078.json,objects/general,primitives-generate,primitives primitives-generate
icon_set/metadata/solo/two-person-user-group.json,objects/container-components,primitives-generate,symbol state other primitives-generate
icon_set/metadata/solo/two-pointed-trees-beneath-cloud.json,building,building,building primitives
icon_set/metadata/solo/two-power-poles-with-crossarms.json,construction,construction,construction primitives
icon_set/metadata/solo/two-prong-electrical-plug.json,objects/container-components,primitives-generate,symbol state other primitives-generate
icon_set/metadata/solo/two-prong-power-plug-with-s-curved-cord.json,objects/electronics,electronics,electronics primitives
icon_set/metadata/solo/two-pronged-fork-knife.json,food,food,primitives food
icon_set/metadata/solo/two-rabbit-ears-emerging-from-top-hat.json,objects/recreation,entertainment,entertainment primitives
icon_set/metadata/solo/two-raised-fingertips.json,interface-essential,interface-essential,interface-essential primitives
icon_set/metadata/solo/two-red-blood-cells.json,objects/health,health,health primitives
icon_set/metadata/solo/two-riot-shields.json,objects/protection,protection,protection primitives
icon_set/metadata/solo/two-round-washers.json,objects/tools,tools,primitives tools
icon_set/metadata/solo/two-rounded-diamond-layer-edges.json,objects/design,design,design primitives
icon_set/metadata/solo/two-sail-boat-on-waves.json,objects/recreation,recreation,primitives recreation
icon_set/metadata/solo/two-seat-sofa-central-seam.json,objects/furniture,furnitures,furnitures primitives
icon_set/metadata/solo/two-seated-viewers-beneath-triangular-projection.json,objects/recreation,entertainment,entertainment primitives
icon_set/metadata/solo/two-slanted-segmented-strips.json,objects/crime,crime,crime primitives
icon_set/metadata/solo/two-stacked-garden-pots.json,objects/agriculture,farming,farming primitives
