uuid,reference,concept,pages,primary,all_categories,previous_runs,newest_run,errors,reviewer
68f5ee87-964a-4acb-b5b1-78cd1710295f,pictographic-primitives/other/mobile phone eye_68f5ee87-964a-4acb-b5b1-78cd1710295f.svg,Mobile Phone Eye Vision Monitoring,primitives-drawn + side-mains-failing,spacing,spacing,1,primitive-make-ray/invalid,"mic [eye-outline]: eye-outline and pupil are 6.83961 apart on centerlines nearest (29.2998, 24.3234)<->(24, 20); SOLO48 requires at least 8 (ink clearance 4) unless the contact is declared with a scoped `connect` relationship",
0ef09a66-6578-497b-817b-f821ad82e177,pictographic-primitives/other/mobile phone fingerprint_0ef09a66-6578-497b-817b-f821ad82e177.svg,Mobile Fingerprint Scan,primitives-drawn + side-mains-failing,spacing,spacing holes,1,primitive-make-ray/invalid,"mic [separator]: separator and inner-ridge are 7 apart on centerlines nearest (32, 36)<->(32, 29); SOLO48 requires at least 8 (ink clearance 4) unless the contact is declared with a scoped `connect` relationship || mic [separator]: separator and left-tail are 6 apart on centerlines nearest (20, 36)<->(20, 30); SOLO48 requires at least 8 (ink clearance 4) unless the contact is declared with a scoped `connect` relationship || mic [separator]: separator and right-tail are 4 apart on centerlines nearest (28, 36)<->(28, 32); SOLO48 requires at least 8 (ink clearance 4) unless the contact is declared with a scoped `connect` relationship || mic [outer-ridge]: outer-ridge and inner-ridge are 3.80356 apart on centerlines nearest (19.329, 13.506)<->(21.5571, 16.5886); SOLO48 requires at least 8 (ink clearance 4) unless the contact is declared with a scoped `connect` relationship || mic [inner-ridge]: inner-ridge and left-tail are 3.7282 apart on centerlines nearest (27.6927, 21.4864)<->(24, 22); SOLO48 requires at least 8 (ink clearance 4) unless the contact is declared with a scoped `connect` relationship || mic [inner-ridge]: inner-ridge and right-tail are 4.46376 apart on centerlines nearest (28.9472, 25.9156)<->(25, 28); SOLO48 requires at least 8 (ink clearance 4) unless the contact is declared with a scoped `connect` relationship || mic [left-tail]: left-tail and right-tail are 2.87459 apart on centerlines nearest (22.6007, 26.4168)<->(25, 28); SOLO48 requires at least 8 (ink clearance 4) unless the contact is declared with a scoped `connect` relationship || holes/pinches: 1 undersized holes; 0 pinches",
c9fc1e73-299a-4164-b9c1-efd780db953d,pictographic-primitives/other/mobile phone woman_c9fc1e73-299a-4164-b9c1-efd780db953d.svg,Female User on Smartphone Screen,primitives-drawn + side-mains-failing,spacing,spacing holes,1,primitive-make-ray/invalid,"mic [head]: head and hair are 0.174753 apart on centerlines nearest (19.0135, 19.3678)<->(18.8392, 19.3799); SOLO48 requires at least 8 (ink clearance 4) unless the contact is declared with a scoped `connect` relationship || mic [hair]: hair and shoulders are 6.06686 apart on centerlines nearest (18, 25)<->(18.8125, 31.0122); SOLO48 requires at least 8 (ink clearance 4) unless the contact is declared with a scoped `connect` relationship || holes/pinches: 6 undersized holes; 0 pinches",
05e2ce47-0cc9-49ed-8c9a-44eadff51505,pictographic-primitives/other/mobile phone wrench_05e2ce47-0cc9-49ed-8c9a-44eadff51505.svg,Mobile Phone Repair Service,primitives-drawn + side-mains-failing,spacing,spacing,1,primitive-make-ray/invalid,"mic [separator]: separator and jaw-bottom are 6 apart on centerlines nearest (22, 36)<->(22, 30); SOLO48 requires at least 8 (ink clearance 4) unless the contact is declared with a scoped `connect` relationship || mic [jaw-bottom]: jaw-bottom and jaw-top are 4.88654 apart on centerlines nearest (22.6315, 23.5818)<->(25.89, 19.9402); SOLO48 requires at least 8 (ink clearance 4) unless the contact is declared with a scoped `connect` relationship",
05e504e4-9d44-430b-a3b8-b381d38174f9,pictographic-primitives/other/monitor astronomy_05e504e4-9d44-430b-a3b8-b381d38174f9.svg,Monitor with Moon and Star,primitives-drawn + side-mains-failing,spacing,spacing pinches holes,1,primitive-make-ray/invalid,"mic [screen]: screen and moon are 4.18209 apart on centerlines nearest (20.3428, 34)<->(20.3428, 29.8179); SOLO48 requires at least 8 (ink clearance 4) unless the contact is declared with a scoped `connect` relationship || mic [screen]: screen and star are 6 apart on centerlines nearest (32, 6)<->(32, 12); SOLO48 requires at least 8 (ink clearance 4) unless the contact is declared with a scoped `connect` relationship || mic [moon]: moon and star are 5.65685 apart on centerlines nearest (28, 24)<->(32, 20); SOLO48 requires at least 8 (ink clearance 4) unless the contact is declared with a scoped `connect` relationship || holes/pinches: 1 undersized holes; 1 pinches",
3648786c-989b-4daf-b5c8-46f46ae599ce,pictographic-primitives/other/monitor bug 1_3648786c-989b-4daf-b5c8-46f46ae599ce.svg,Bug on Computer Monitor,primitives-drawn + side-mains-failing,spacing,spacing holes,1,primitive-make-ray/invalid,"mic [leg-0]: leg-0 and leg-1 are 6 apart on centerlines nearest (21, 16)<->(27, 16); SOLO48 requires at least 8 (ink clearance 4) unless the contact is declared with a scoped `connect` relationship || mic [leg-2]: leg-2 and leg-3 are 6 apart on centerlines nearest (21, 24)<->(27, 24); SOLO48 requires at least 8 (ink clearance 4) unless the contact is declared with a scoped `connect` relationship || holes/pinches: 2 undersized holes; 0 pinches",
47d2e77c-7d13-4e49-a9d3-b0ee7dd5fe74,pictographic-primitives/other/monitor globe_47d2e77c-7d13-4e49-a9d3-b0ee7dd5fe74.svg,Global Network Computer Monitor,primitives-drawn + side-mains-failing,spacing,spacing pinches holes,1,primitive-make-ray/invalid,"mic [screen]: screen and globe are 4 apart on centerlines nearest (24, 6)<->(24, 10); SOLO48 requires at least 8 (ink clearance 4) unless the contact is declared with a scoped `connect` relationship || mic [screen]: screen and meridian are 4 apart on centerlines nearest (24, 6)<->(24, 10); SOLO48 requires at least 8 (ink clearance 4) unless the contact is declared with a scoped `connect` relationship || holes/pinches: 4 undersized holes; 4 pinches",
6cbe1bf6-f7d0-4add-99b4-0d1a57f47f13,pictographic-primitives/other/monitor math_6cbe1bf6-f7d0-4add-99b4-0d1a57f47f13.svg,Computer Monitor with Math Symbols,primitives-drawn + side-mains-failing,spacing,spacing,1,primitive-make-ray/invalid,"mic [screen]: screen and plus-v are 5 apart on centerlines nearest (19, 34)<->(19, 29); SOLO48 requires at least 8 (ink clearance 4) unless the contact is declared with a scoped `connect` relationship || mic [screen]: screen and divide-bar are 7 apart on centerlines nearest (42, 16)<->(35, 16); SOLO48 requires at least 8 (ink clearance 4) unless the contact is declared with a scoped `connect` relationship || mic [screen]: screen and divide-dot-0 are 6 apart on centerlines nearest (31, 6)<->(31, 12); SOLO48 requires at least 8 (ink clearance 4) unless the contact is declared with a scoped `connect` relationship || mic [divide-bar]: divide-bar and divide-dot-0 are 4 apart on centerlines nearest (31, 16)<->(31, 12); SOLO48 requires at least 8 (ink clearance 4) unless the contact is declared with a scoped `connect` relationship || mic [divide-bar]: divide-bar and divide-dot-1 are 4 apart on centerlines nearest (31, 16)<->(31, 20); SOLO48 requires at least 8 (ink clearance 4) unless the contact is declared with a scoped `connect` relationship",
69067a56-4a6a-4f02-bdcf-fc3b45bb66ac,pictographic-primitives/other/monitor painting_69067a56-4a6a-4f02-bdcf-fc3b45bb66ac.svg,Monitor with Art Palette and Brush,primitives-drawn + side-mains-failing,spacing,spacing holes,2,side-main-make-thuan/invalid,"mic [screen]: screen and palette are 5.1928 apart on centerlines nearest (20.4498, 34)<->(20.4498, 28.8072); SOLO48 requires at least 8 (ink clearance 4) unless the contact is declared with a scoped `connect` relationship || mic [screen]: screen and brush-head are 3 apart on centerlines nearest (42, 18)<->(39, 18); SOLO48 requires at least 8 (ink clearance 4) unless the contact is declared with a scoped `connect` relationship || mic [palette]: palette and paint-0 are 3.90837 apart on centerlines nearest (17.578, 13.3595)<->(19, 17); SOLO48 requires at least 8 (ink clearance 4) unless the contact is declared with a scoped `connect` relationship || mic [palette]: palette and paint-1 are 4.30424 apart on centerlines nearest (12.9308, 23.4028)<->(17, 22); SOLO48 requires at least 8 (ink clearance 4) unless the contact is declared with a scoped `connect` relationship || mic [palette]: palette and paint-2 are 3.77709 apart on centerlines nearest (21.4579, 28.7492)<->(21, 25); SOLO48 requires at least 8 (ink clearance 4) unless the contact is declared with a scoped `connect` relationship || mic [palette]: palette and brush-handle are 6.05872 apart on centerlines nearest (25.6503, 26.0607)<->(31.2757, 28.3108); SOLO48 requires at least 8 (ink clearance 4) unless the contact is declared with a scoped `connect` relationship || mic [paint-0]: paint-0 and paint-1 are 5.38516 apart on centerlines nearest (19, 17)<->(17, 22); SOLO48 requires at least 8 (ink clearance 4) unless the contact is declared with a scoped `connect` relationship || mic [paint-1]: paint-1 and paint-2 are 5 apart on centerlines nearest (17, 22)<->(21, 25); SOLO48 requires at least 8 (ink clearance 4) unless the contact is declared with a scoped `connect` relationship || holes/pinches: 1 undersized holes; 0 pinches",
602e570f-55c9-4a0a-85e7-806684d11f77,pictographic-primitives/other/passwords correct_602e570f-55c9-4a0a-85e7-806684d11f77.svg,Masked Password Box,primitives-drawn,spacing,spacing,1,primitive-make-ray/invalid,"mic [field]: field and x-0-0 are 5 apart on centerlines nearest (4, 21)<->(9, 21); SOLO48 requires at least 8 (ink clearance 4) unless the contact is declared with a scoped `connect` relationship || mic [field]: field and x-2-1 are 5 apart on centerlines nearest (44, 27)<->(39, 27); SOLO48 requires at least 8 (ink clearance 4) unless the contact is declared with a scoped `connect` relationship || mic [x-0-1]: x-0-1 and x-1-2 are 6 apart on centerlines nearest (15, 27)<->(21, 27); SOLO48 requires at least 8 (ink clearance 4) unless the contact is declared with a scoped `connect` relationship || mic [x-1-1]: x-1-1 and x-2-2 are 6 apart on centerlines nearest (27, 27)<->(33, 27); SOLO48 requires at least 8 (ink clearance 4) unless the contact is declared with a scoped `connect` relationship",
8d4aec38-b440-43a0-b4f2-b3a846ae4cb1,pictographic-primitives/other/person magnifying glass_8d4aec38-b440-43a0-b4f2-b3a846ae4cb1.svg,User Search Magnifying Glass,primitives-drawn,spacing,spacing,1,primitive-make-ray/invalid,"mic [lens]: lens and person-head are 5.99972 apart on centerlines nearest (21.0046, 6.00028)<->(21, 12); SOLO48 requires at least 8 (ink clearance 4) unless the contact is declared with a scoped `connect` relationship || mic [lens]: lens and body-right are 1.07133 apart on centerlines nearest (26.3848, 34.9998)<->(26, 34); SOLO48 requires at least 8 (ink clearance 4) unless the contact is declared with a scoped `connect` relationship",
7dbf66c8-b270-487e-b0d5-155420bf9983,pictographic-primitives/other/rectangle remove and check_7dbf66c8-b270-487e-b0d5-155420bf9983.svg,Check and Cross Square,primitives-drawn,spacing,spacing holes,0,,"mic [check]: check and divider are 6.34545 apart on centerlines nearest (22, 15)<->(27.4412, 18.2647); SOLO48 requires at least 8 (ink clearance 4) unless the contact is declared with a scoped `connect` relationship || mic [divider]: divider and cross-a are 5.83095 apart on centerlines nearest (24, 24)<->(29, 27); SOLO48 requires at least 8 (ink clearance 4) unless the contact is declared with a scoped `connect` relationship || mic [frame]: frame and check are 5 apart on centerlines nearest (2, 11)<->(7, 11); SUB32 requires at least 6 (ink clearance 2) unless the contact is declared with a scoped `connect` relationship || mic [frame]: frame and divider are 3 apart on centerlines nearest (21, 2)<->(21, 5); SUB32 requires at least 6 (ink clearance 2) unless the contact is declared with a scoped `connect` relationship || mic [frame]: frame and cross-a are 3 apart on centerlines nearest (30, 25)<->(27, 25); SUB32 requires at least 6 (ink clearance 2) unless the contact is declared with a scoped `connect` relationship || mic [check]: check and divider are 5.00245 apart on centerlines nearest (15, 7)<->(19.7216, 8.65256); SUB32 requires at least 6 (ink clearance 2) unless the contact is declared with a scoped `connect` relationship || mic [divider]: divider and cross-a are 5.89911 apart on centerlines nearest (16.4321, 18.0512)<->(22, 20); SUB32 requires at least 6 (ink clearance 2) unless the contact is declared with a scoped `connect` relationship || holes/pinches: 1 undersized holes; 0 pinches",
d96343a5-e841-44ec-86db-6217d2856341,pictographic-primitives/other/rectangle two persons_d96343a5-e841-44ec-86db-6217d2856341.svg,Two Users on Screen,primitives-drawn + side-mains-failing,spacing,spacing,1,primitive-make-ray/invalid,"mic [panel]: panel and left-head are 7 apart on centerlines nearest (15, 8)<->(15, 15); SOLO48 requires at least 8 (ink clearance 4) unless the contact is declared with a scoped `connect` relationship || mic [panel]: panel and left-shoulders are 4 apart on centerlines nearest (4, 33)<->(8, 33); SOLO48 requires at least 8 (ink clearance 4) unless the contact is declared with a scoped `connect` relationship || mic [panel]: panel and right-head are 7 apart on centerlines nearest (33, 8)<->(33, 15); SOLO48 requires at least 8 (ink clearance 4) unless the contact is declared with a scoped `connect` relationship || mic [panel]: panel and right-shoulders are 4 apart on centerlines nearest (44, 33)<->(40, 33); SOLO48 requires at least 8 (ink clearance 4) unless the contact is declared with a scoped `connect` relationship || mic [left-shoulders]: left-shoulders and right-shoulders are 4 apart on centerlines nearest (22, 33)<->(26, 33); SOLO48 requires at least 8 (ink clearance 4) unless the contact is declared with a scoped `connect` relationship",
2c2ce02e-d93f-4086-969c-7135c5b08d1b,pictographic-primitives/other/self payment computer dollar_2c2ce02e-d93f-4086-969c-7135c5b08d1b.svg,Online Payment Computer Monitor,primitives-drawn + side-mains-failing,spacing,spacing holes,2,primitive-make-ray/valid,"mic [screen]: screen and dollar-stem are 5 apart on centerlines nearest (18, 6)<->(18, 11); SOLO48 requires at least 8 (ink clearance 4) unless the contact is declared with a scoped `connect` relationship || holes/pinches: 2 undersized holes; 0 pinches",
73571a2b-4ed5-4ead-96e1-495841cb43da,pictographic-primitives/other/smart watch circle euro sign_73571a2b-4ed5-4ead-96e1-495841cb43da.svg,Euro Payment Smartwatch,primitives-drawn + side-mains-failing,spacing,spacing holes,2,side-main-make-thuan/valid,"mic [case]: case and euro-bar are 6.99979 apart on centerlines nearest (8.00043, 23.9454)<->(15, 24); SOLO48 requires at least 8 (ink clearance 4) unless the contact is declared with a scoped `connect` relationship || holes/pinches: 2 undersized holes; 0 pinches",
